股票代码,股票名称,涨跌字符串
sz002553,南方精工,011001111011101010001110011010000011111001110111001100011101
sz002548,金新农,010101010110101101101011000100011110100111101001001000011000
sz002547,春兴精工,011001111100011010101111101010100001111101010101100000011100
sz002541,鸿路钢构,101101101100101000101110000111100000101100110000000100011001
sz002521,齐峰新材,110100111101101100101011101101101000010100101011001010010100
sz002509,天茂退,000001111000010001100010110000000000000000100000000000000000
sz002505,鹏都农牧,100100000100100011001000000010010010111101010010010010000000
sz002504,*ST弘高,000001001010010001011001000101101000010000000000000000000000
sz002503,*ST搜特,000000101000000000000100000000010001010000000000000000000000
sz002502,ST鼎龙,000111001111000110010001000000000001001100000010001010000000
sz002500,山西证券,011100110100111000100010101010011100000101110101101100011100
sz002499,科林退,101110101111010100110011100000001001100000110000100010110111
sz002489,浙江永强,010001101110101010001111100001100000010101100101101000011000
sz002483,润邦股份,001000111100111010100011101000110000101101100001001010011111
sz002482,广田集团,001101111100111100100110100010011100100101101100001000011000
sz002477,雏鹰退,101110010100010011100001100000000000000000010000000000000010
sz002473,圣莱退,011111000011101000000000111000000000000000000100011001101100
sz002464,众应退,001100000000010011101110110011000000000000000000011100000001
sz002450,康得退,001010010011010000111011110011000000000000000000000000000010
sz002447,晨鑫退,011001000000100111100011101100110000100100100010000000000000
sz002446,盛路通信,011101101000110011001010101010111010111100010100101010011110
sz002445,中南文化,010101101100111001101010100011011011110101100100101000011010
sz002438,江苏神通,010100101100101111001010101000111001101100111100101110011111
sz002435,ST长康,010001010001001101010000000000000000000000000000000000000000
sz002433,太安退,101010001011001100010000000010000000000000000110000001100010
sz002424,ST百灵,001010011110101100011111001000001101101110111101000100000010
sz002417,深南退,001100111000001011001000010000100001010000000111001100001101
sz002411,必康退,001001101001010010010000011111010010000000000111100000100010
sz002407,多氟多,011101101000111101001110101010110100110101101101000100111100
sz002385,大北农,010111010100101100101011101010011000110111100111001000011101
sz002377,国创高新,010100111100110101111110100001011000110101100101001010011100
sz002359,北讯退,100001001110111010010010101001000000000000010011011101100010
sz002356,赫美集团,010001101100101000101010101000110000110100101100001000011000
sz002341,ST新纶,110110000010001100100000000000000010000000000010000000000000
sz002340,格林美,010000101100111100100110101010000100000101100101010100011100
sz002336,人乐退,111110010100011101000000101000110111110011100000000000010010
sz002328,新朋股份,001000101010111110101110100000101000100101111101100100011000
sz002325,*ST洪涛,101000100000100001001000000111001000000000000000000000000000
sz002324,普利特,001100101011111011001010010000110101110101010101101000011100
sz002323,雅博股份,001101111100101000010010100110011000110101001101001000011000
sz002308,*ST威创,111001010001100001000011010000000000000000000000000000000000
sz002291,遥望科技,001100111100101010001110101010101100110101110100101000011100
sz002288,*ST超华,101110001000001000001110000000000000000000000000000000000000
sz002285,世联行,010100110100111101101010001010010000110100110101001000011101
sz002280,ST联络,001011000010001010110110000000100000100000000000000000000000
sz002260,德奥退,110110100011010011110110110001000000000000001000000100001010
sz002249,大洋电机,001000101000111010001110101000100000100101110001001000011100
sz002242,九阳股份,001001101110111100101100100100011100111001001101001100011100
sz002241,歌尔股份,000000101000111000101110101000101000100101110101101110011100
sz002239,奥特佳,011000101110001010101110100000111100100100100000101100011100
sz002231,*ST奥维,001010111110011100010011111001011110111100101110001000011011
sz002220,天宝退,000010000001100011000000000000000000011100000000000000011101
sz002204,大连重工,000001100100111010001011101010101000101101100101001110011110
sz002147,新光退,010001110100001001000010001010010000000100000001100011010001
sz002143,印纪退,100010010010101101100000000000000000000110010000000001100100
sz002141,*ST贤丰,011010111101101101110011011100011110001001111111101111111100
sz002118,*ST紫鑫,000001000110001000100000110111000000000000000000000000000000
sz002113,*ST天润,000001111110011100011000010001011000010000000000000000000000
sz002100,天康生物,010101110100001101000100000011011000110111101101000100011100
sz002089,新海退,011000000010001100111010100101100101000110100001001011110010
sz002087,新纺退,111011001011010100100000010100010000000000000100000100110001
sz002071,长城退,110110110000010101010000000000000000010000110001111011010001
sz002070,众和退,110000110011110101010100000101000000000000000000011000101111
sz002067,景兴纸业,010000101100111010001010100000111001100111001000001000111000
sz002047,*ST宝鹰,000110011110000100000010111011011100110100101111001000011000
sz002036,联创电子,100000101000011100111010100000101000100100110100001010011100
sz002035,华帝股份,001000101010111100110010100000111000011101100101001100011100
sz002018,华信退,000000000100101001000000100000000000000000000000000011001011
sz002013,中航机电,010011100010000111001000010001010010010101100001100110100100
sz002008,大族激光,001000101000111010000110101000101000100101110101101010011100
sz002002,ST鸿达,110111101001100000101101001000100101000100010101100000000000
sz001391,国货航,110101111101011100101010101010011000110110000101101010111101
sz001366,播恩集团,111101110100101100001111110001101000110101001101101000111000
sz001286,陕西能源,010101110111101001100110110000010100110001001100010110001001
sz000996,中期退,111011001001100101101010000110001000000000011101001100010010
sz000982,中银绒业,001011110010000010001111111001010011001000001000000000000001
sz000979,中弘退,110010011101101101100110100000000000000010000010000000010001
sz000976,*ST华铁,111101000111001110110100011100010010011000001100000000000000
sz000971,*ST高升,100011000010000001111000000000000000000000001011000000000000
sz000961,ST中南,000000011111111010001011100000000010101100100000100000000000
sz000958,电投产融,001111100100001101100010100110010001100101011110001100011101
sz000956,中原油气,011011010011010011101011000001100000001110001000110001110010
sz000955,欣龙控股,010100111100111011000111110001111010010110101000001110011110
sz000949,新乡化纤,001100101100111010001110101011010000010101110100001100011100
sz000939,凯迪退,110110010011010010011000001001000000000000000000100010000100
sz000921,海信家电,001000110010111100000001011000111101000101100011001010001100
sz000918,*ST嘉凯,000010000000010110000000010100000000000100000000000000000000
sz000916,华北高速,110010111001011011000101011110000000101110111100000000001011
sz000897,津滨发展,010101110001111101100011100010010100110101101001001000111100
sz000889,中嘉博创,010100011111101011100111011011001010111000000110001100011000
sz000876,新 希 望,010111010100101101001010001110111000110111001101000100101101
sz000866,扬子石化,111101001011010011010011000001110000011111001000010000100111
sz000863,三湘印象,000100110100110101100011001000111000100101100101001000011101
sz000861,海印股份,011101001101110001000000000101110101010000001111100111110000
sz000836,ST富通,111100000111100000000100001001000000000000000000000000000000
sz000835,长动退,000100110000010000111001111110001010101110000001011100010001
sz000832,*ST龙涤,000010111011001011001110100100001110001110000010000010000001
sz000827,*ST长兴,100000100101010001000100100011000110011010111010100100001001
sz000826,启迪环境,010101101100101100101110101000011000111000100110101000011000
sz000822,山东海化,010101110110101000000011100011110001010101101101010100111000
sz000817,辽河油田,111101000010010011010101111100100001111001110011010000100000
sz000816,智慧农业,000101110100001000000110100010010000110100101001001000011010
sz000806,银河退,001010111000100100000001001101111010010100100100110011000000
sz000805,*ST炎黄,100001110110110110010000110100000110010000100110001000001110
sz000797,中国武夷,011101111010111101000010100010010000110101101001001000011100
sz000793,ST华闻,011100111110111011001100000000110000010001001000001010111101
sz000787,*ST创智,000101110101110010100000110111011111000011101001110000101110
sz000782,恒申新材,111101111111001011000011101001010000010001101101100000111100
sz000780,ST平能,010111111110000010111010001110100010110001010100111001101010
sz000769,*ST大菲,000010011011101011011000000100001110101110110100000010000110
sz000767,晋控电力,010101111111101001100010010111001100110101100110001000011100
