股票代码,涨跌链接字符串
sz002315,111000111110101000001110100010101110100101110100101100011110
sz300890,000101101010111010001110110000101100111101101100101110111110
sz301349,101100101010110110101010101000100000110001101100001000112010
sz002839,111101100011110101110001111110010110111011101010101110110010
sz300561,000020112020000100001110100010011101110110100110001000011210
sz000555,101001111000111100101110101010111001100200110001101100021100
sz301238,001001101010011010001110101000011100110101101100001101111010
sz002558,000100111110011100111110100000111000100101110111111011110110
sz300147,010101101001011000001101111100110110010111001111001000011010
sz000659,010100111110110011001010100000110000110000101100100010011000
sz000561,010101111000101000001111101000010021120100010001010110011111
sz002947,100000101000111010101110101000111000100100111111100110001001
sz300180,101101210001001011000010100110101000111200110101101110011110
sz002142,001001110111110111010011111110101100100011000011101010111110
sz300263,100101101010101100010110111000011000100101110101111110011110
sz300663,001101111001011100001110121010110000101100010101101110011110
sz300619,011000111010011010101110101000111100110101101120201211021000
sz300271,001101101000001110101110101010111010100101011101001111011110
sz301127,000100111100001000111100101110110001000101100100101110001110
sz002374,000100200100200100001111100010011010110001101101001011111010
sz300047,101101101010011010101120001010110010101100110101001110020110
sz300998,001001101110001110111010111000111001111011110000101011111100
sz300949,011101101110101100011110102110011000110101200101201000010011
sz300130,001101220101011110000010100010010000102200110001101100111200
sz301148,010001111111001110001011101001110000101101100100010110111110
sz300473,101101101010011010001010110000011210110110011111101100111110
sz300283,001101111000101011111110100000111100110100111110101111111010
sz300311,000000110101011111001111010101001100011120011110100111000110
sz301535,111100111111000100200111101001101100100101001101101000111100
sz002723,011100110100011011000110101000111100010101101101100011111000
sz300084,200100100011001001110100011111000001011101011111001201010010
sz002799,010100111110101100001110111011111000110101100101101000011010
sz301168,011001111010101000101111101101011111010110110000101000001010
sz300925,101001101000111010100110111010001000100100111101101000021100
sz300480,000001111010101110001111101000101000110101110101001110210110
sz002190,010001101100101100101111001001111010110111110100011110010110
sz002366,110100101100111011101011101111110001101100111100111201021010
sz002807,101101000011110101110001111110000110111011101110101111110110
sz002820,010101111112101000001011100011111000110101100101001000011111
sz000159,011100111110111011100110101000111000110101101100011102100010
sz001296,010000112000101110101110100001111001111101101100112001110010
sz300511,010112120100011111001111100111002011110101001101101010010000
sz300333,001101110000101010101110101010011100100100110102201100011200
sz000600,111101010110001011100010110110111001110001101110011110111000
sz300072,000101111110101100001011100010011000110101101101101110020010
sz301489,111000101110101110101010101011111000100100111001100111010100
sz300803,001100101000111000101110001010001010110101110101111100012210
sz002624,111101211111111000111110000100011100100111100001111000001100
sz000554,000100111000101101000011110010111000110101101100011101010010
sz000973,010000111100001111001000101000011101110100110101001100011110
sz300988,101000101010011011101100101001111100100101011001101110101110
sz002086,000102110100011110001111000101001000111101100101101000010120
sz002705,101000101000111010101110101010010000001101110101001001001200
sz300961,000002100100011010001111101000101100111011111001001000111110
sz300546,011001111101101110001010101010101000011210120112202100010110
sz301233,011001101110111111001111101000100101100100000101110201011010
sz002278,000001111100011010001011101111100001102111100001110100010110
sz300941,010001111102111000000010101010011000101201111001101200011110
sz301188,111001111000101111011010100111111100000111111011001010011000
sz300674,101001111101011110001110101010001000100110110011101110011110
sz002634,000100111110100011010010101010010000110100101101001000011110
sz300588,001101110100001100101110101010111000100100111121111010011110
sz002178,000101111100111010101110101010111000100100110100001000011110
sz301421,010100101100101100111011110110101001101001110000001101121000
sz301073,011101111102201001101010001100011000110101100111000110111010
sz300515,101001111010111010101110101000101000110111000101001000020110
sz002167,010100101110011010101010101000111101100101111111010000011120
sz301398,001001111100001111001111101000101110000100110000001000012110
sz002217,010010011111011111001000100101010001001101010100001011000100
sz300872,101101111001011110001110101010011000111210211101002000011110
sz300191,100101111110111010111111100000111010101011001100101101000110
sz301607,110001101110111010000110101000111100101111011001001011110110
sz000607,011100110110101000101110100010111000110101010101101100011110
sz300836,011000111000111111001010111000001010101111101100001100011100
sz002342,001001111100011010001111101110101000111111200101011010011120
sz300291,001101110000101100101110101010111000110101110111101002010010
sz002427,002110221001211021000010100111120101111101200100101010010020
sz300622,101001111100001010111110101000101100100101110101011110011100
sz300205,001110110111001110000111111011021100001100100110101100011020
sz300600,001110111110011011101010010001110000110011110000110011110220
sz002199,000011100001111100001100011100110111111001100000001010101100
sz002948,101101000011110111111011111100110110010011000110100010100110
sz002134,000000111100111000201011101000111000111101021110101010000100
sz300551,001001111100011100001110101010011000110110110001101010111110
sz300157,010001111100011000021111000100100000110101101101120201010010
sz301101,101001101100001000111110100000111000100101110101011110011100
sz002109,010100111110111010001011000010110000110100101101011111011000
sz300348,101101111101011100001110101010011000110110110101101100011120
sz003040,011100111110111100001110100010111000111110111002101121211120
sz300579,111101111100011110001010100010110000001111011001101110010110
sz000632,010100111100110100000111111010100000110101101101001000011110
sz002253,001010111110011100000011111001011100110100101101100000111000
sz002250,010000111110111100100010100010010001010111111100101001111000
sz301662,010100001011112111101201110001101110211110011010
sz300457,000001101010011010011110101110111100010100100100001211121110
sz002343,001100110012111000001010100010111010100111101020101012011010
sz002058,011110011110010100101110111010011100100000101111001011111100
sz002609,101000112111101000101110101000101010100200110100001010011120
sz300386,001001121100011111001110111010010100111200111001102110111110
sz300483,000101111100010101100110110101101000111101001100020102101010
sz300169,001101111201011000001010001010011000110201111110101100011200
sz300531,111101101001011200110010011010101010101210111001101110021110
sz300465,001101111101011110000010101010010010101200110101101110111110
sz300542,010000001000010000001010001010101000110110011001101110011110
sz002828,011000101002100101111000001101011010010101101000000211010110
sz301312,000000111010111010101111101000111000101101111101101010011210
